Order_ID,Order_Date,Sales_Channel,Region,Gender_Category,Product_Line,Product_Name,Product_Type,Size_Type,Clean_Size,Clean_units,Clean_MRP,Clean_Discount,New_Revenue ,Profit,Profit_category,Row_Check
4023,6/10/2025,Retail,Bangalore,Kids,Training,SuperRep Go,Clothing,Text,L,4.00,"$4,520.97",54.00%,"$8,318.58",1289.36,High_Profit,Clean
4024,1/25/2025,Online,Pune,Men,Training,SuperRep Go,Clothing,Text,XL,4.00,"$5,642.50",60.19%,$0.00,1348.54,High_Profit,Clean
4025,1/25/2025,Online,Kolkata,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,0,Missing,"$6,211.46",64.03%,$0.00,2313.79,High_Profit,Needs_Review
4026,7/22/2025,Retail,Pune,Women,Running,React Infinity,Shoe,Numeric,10,Missing,"$6,291.92",63.91%,$0.00,-833.94,Loss,Needs_Review
4027,7/28/2023,Retail,Pune,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,3.00,"$3,544.33",65.40%,"$10,632.99",1983.5,High_Profit,Clean
4028,7/12/2024,Online,Hyderabad,Women,Running,React Infinity,Shoe,Numeric,10,Missing,"$9,550.19",63.91%,$0.00,-638.36,Loss,Needs_Review
4029,7/12/2024,Online,Kolkata,Kids,Training,SuperRep Go,Clothing,Text,M,1.00,"$2,823.65",60.19%,"$2,823.65",1933.98,High_Profit,Clean
4030,1/22/2025,Online,Bangalore,Women,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$6,630.32",60.19%,$0.00,2219.59,High_Profit,Needs_Review
4031,12/30/2024,Online,Hyderabad,Kids,Running,React Infinity,Shoe,Numeric,11,Missing,"$6,291.92",63.91%,$0.00,491.15,Low_Profit,Needs_Review
4032,12/30/2024,Online,Pune,Men,Soccer,Phantom GT,Shoe,Numeric,0,0.00,"$9,789.20",64.03%,$0.00,1829.77,High_Profit,Clean
4033,4/27/2024,Online,Delhi,Men,Lifestyle,Blazer Mid,Clothing,Text,M,1.00,"$3,283.25",65.40%,"$3,283.25",-938.81,Loss,Clean
4035,4/27/2024,Retail,Bangalore,Women,Soccer,Tiempo Legend,Shoe,Numeric,0,0.00,"$7,253.30",45.00%,$0.00,3857.9,High_Profit,Clean
4036,10/12/2024,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",4.00%,$0.00,-151.58,Loss,Needs_Review
4037,5/16/2025,Online,Delhi,Kids,Soccer,Phantom GT,Shoe,Numeric,10,Missing,"$6,237.40",64.03%,$0.00,-789.24,Loss,Needs_Review
4038,8/23/2024,Retail,Kolkata,Men,Training,SuperRep Go,Clothing,Text,M,Return,"$5,642.50",60.19%,$0.00,3250.78,Return_Transaction,Needs_Review
4039,7/29/2024,Retail,Kolkata,Men,Training,SuperRep Go,Clothing,Text,M,2.00,"$5,642.50",60.19%,$0.00,3354.76,High_Profit,Clean
4041,7/29/2024,Online,Delhi,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",64.00%,$0.00,3470.77,High_Profit,Needs_Review
4042,3/3/2025,Online,Kolkata,Women,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$7,203.25",65.40%,$0.00,-23.38,Loss,Needs_Review
4043,2/7/2025,Online,Kolkata,Kids,Running,React Infinity,Shoe,Numeric,10,Missing,"$3,474.66",63.91%,$0.00,474.81,Low_Profit,Needs_Review
4044,12/31/2024,Online,Delhi,Women,Soccer,Mercurial Superfly,Shoe,Numeric,0,Missing,"$6,211.46",64.03%,$0.00,1982.85,High_Profit,Needs_Review
4046,6/29/2025,Online,Mumbai,Women,Soccer,Mercurial Superfly,Shoe,Numeric,12,Missing,"$6,211.46",83.00%,$0.00,3142.6,High_Profit,Needs_Review
4047,1/14/2025,Retail,Delhi,Women,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,123.52",62.60%,$0.00,2004.93,High_Profit,Needs_Review
4048,12/30/2024,Online,Delhi,Kids,Soccer,Tiempo Legend,Shoe,Numeric,10,4.00,"$8,290.97",64.03%,"$33,163.88",-84.8,Loss,Clean
4050,1/16/2025,Retail,Pune,Kids,Training,SuperRep Go,Clothing,Text,XL,3.00,"$5,642.50",60.19%,$0.00,1798.76,High_Profit,Clean
4051,6/3/2025,Online,Hyderabad,Women,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,264.64",65.40%,$0.00,2842.28,High_Profit,Clean
4052,6/26/2025,Online,Hyderabad,Men,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$2,113.01",Invalid_Check,$0.00,2404.92,High_Profit,Needs_Review
4053,3/23/2024,Retail,Kolkata,Women,Lifestyle,Dunk Low,Clothing,Text,M,4.00,"$8,614.93",65.40%,"$34,459.72",-312.44,Loss,Clean
4054,12/1/2025,Retail,Mumbai,Kids,Lifestyle,Dunk Low,Clothing,Text,M,4.00,"$6,091.98",65.40%,"$24,367.92",2494.96,High_Profit,Clean
4055,6/22/2025,Retail,Mumbai,Women,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$2,451.47",65.40%,$0.00,1850.9,High_Profit,Needs_Review
4056,3/28/2025,Online,Hyderabad,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$3,369.14",65.40%,$0.00,3888.52,High_Profit,Needs_Review
4057,2/27/2025,Online,Bangalore,Kids,Soccer,Tiempo Legend,Shoe,Numeric,10,Return,"$4,414.63",64.03%,"-$4,414.63",1709.18,Return_Transaction,Needs_Review
4058,2/27/2025,Retail,Mumbai,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,1.00,"$6,698.41",64.03%,"$6,698.41",-245.76,Loss,Clean
4059,1/3/2025,Retail,Kolkata,Women,Training,ZoomX Invincible,Clothing,Text,XL,Return,"$6,630.32",60.19%,$0.00,117.6,Return_Transaction,Needs_Review
4060,1/3/2025,Online,Hyderabad,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,211.46",5.00%,$0.00,1194.67,High_Profit,Needs_Review
4061,,Retail,Mumbai,Kids,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",60.19%,$0.00,2072.67,High_Profit,Needs_Review
4062,,Online,Bangalore,Women,Lifestyle,Waffle One,Clothing,Text,M,0.00,"$5,774.78",65.40%,$0.00,-806.4,Loss,Clean
4063,5/12/2024,Retail,Bangalore,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$8,141.77",65.40%,$0.00,774.01,High_Profit,Needs_Review
4064,8/4/2023,Retail,Mumbai,Women,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$7,922.86",65.40%,$0.00,3753.92,High_Profit,Needs_Review
4065,6/29/2025,Retail,Kolkata,Men,Soccer,Phantom GT,Shoe,Numeric,10,0.00,"$9,990.80",64.03%,$0.00,3351.31,High_Profit,Clean
4066,11/2/2025,Retail,Bangalore,Kids,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",95.00%,$0.00,3840.73,High_Profit,Needs_Review
4067,12/20/2024,Retail,Bangalore,Men,Running,Pegasus Turbo,Shoe,Numeric,10,1.00,"$6,058.47",63.91%,$0.00,1990.32,High_Profit,Clean
4068,12/20/2024,Online,Bangalore,Kids,Running,React Infinity,Shoe,Numeric,10,2.00,"$6,291.92",63.91%,$0.00,-475.2,Loss,Clean
4070,3/22/2024,Retail,Delhi,Men,Lifestyle,Dunk Low,Clothing,Text,L,4.00,"$6,079.66",65.40%,$0.00,97.6,Low_Profit,Clean
4071,3/22/2025,Retail,Mumbai,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,3.00,"$5,732.20",64.03%,$0.00,1293.38,High_Profit,Clean
4072,12/12/2024,Retail,Delhi,Men,Training,SuperRep Go,Clothing,Text,L,4.00,"$7,534.51",Invalid_Check,"-$1,506.90",778.13,High_Profit,Needs_Review
4073,5/11/2025,Online,Delhi,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,0.00,"$7,483.74",21.00%,$0.00,2545.49,High_Profit,Clean
4074,9/11/2024,Retail,Delhi,Women,Training,Flex Trainer,Clothing,Text,M,2.00,"$9,847.52",60.19%,"$19,695.04",754.75,High_Profit,Clean
4075,11/6/2025,Online,Pune,Men,Training,ZoomX Invincible,Clothing,Text,M,3.00,"$6,630.32",50.00%,$0.00,896.9,High_Profit,Clean
4076,7/7/2025,Retail,Hyderabad,Men,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",60.19%,$0.00,-223.3,Loss,Needs_Review
4077,12/21/2023,Online,Delhi,Men,Soccer,Premier III,Shoe,Numeric,10,Missing,"$4,007.55",Invalid_Check,$0.00,90.51,Low_Profit,Needs_Review
4078,10/16/2024,Online,Bangalore,Men,Basketball,Zoom Freak,Shoe,Numeric,10,Missing,"$8,006.71",62.60%,$0.00,1486.86,High_Profit,Needs_Review
4079,10/16/2024,Online,Pune,Kids,Lifestyle,Waffle One,Clothing,Text,L,4.00,"$5,774.78",22.00%,$0.00,633.64,High_Profit,Clean
4080,,Retail,Pune,Women,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",60.19%,$0.00,486.8,Low_Profit,Clean
4081,2/14/2024,Retail,Delhi,Kids,Basketball,Air Jordan,Shoe,Numeric,10,2.00,"$8,918.66",Invalid_Check,"-$3,389.09",1889.03,High_Profit,Needs_Review
4082,11/10/2024,Retail,Mumbai,Kids,Running,Air Zoom,Shoe,Numeric,10,1.00,"$5,924.06",63.91%,$0.00,681.84,High_Profit,Clean
4083,8/18/2024,Retail,Hyderabad,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,2.00,"$6,389.62",62.60%,$0.00,3908.61,High_Profit,Clean
4084,10/10/2024,Online,Pune,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$7,945.46",67.00%,"$10,488.01",3698.62,High_Profit,Clean
4085,10/20/2024,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,L,Return,"$5,996.89",60.19%,$0.00,1005.26,Return_Transaction,Needs_Review
4086,10/20/2024,Online,Kolkata,Kids,Basketball,Air Jordan,Shoe,Numeric,11,0.00,"$6,123.52",62.60%,$0.00,2974.82,High_Profit,Clean
4087,7/19/2025,Online,Bangalore,Men,Training,ZoomX Invincible,Clothing,Text,M,0.00,"$6,630.32",10.00%,$0.00,97.51,Low_Profit,Clean
4088,1/13/2025,Online,Pune,Men,Lifestyle,Dunk Low,Clothing,Text,XL,Return,"$4,431.62",65.40%,"-$4,431.62",-907.76,Return_Transaction,Needs_Review
4089,4/25/2025,Retail,Hyderabad,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,Return,"$6,107.63",65.40%,$0.00,1060.98,Return_Transaction,Needs_Review
4090,4/12/2025,Retail,Bangalore,Kids,Basketball,Air Jordan,Shoe,Numeric,0,4.00,"$6,123.52",62.60%,$0.00,-97.39,Loss,Clean
4091,4/12/2025,Online,Delhi,Men,Lifestyle,Air Force 1,Clothing,Text,M,Return,"$6,264.64",47.00%,$0.00,3242.46,Return_Transaction,Needs_Review
4092,,Online,Bangalore,Men,Running,React Infinity,Shoe,Numeric,0,2.00,"$6,291.92",63.91%,$0.00,2919.12,High_Profit,Clean
4093,1/24/2024,Retail,Hyderabad,Women,Lifestyle,Waffle One,Clothing,Text,M,4.00,"$5,774.78",65.40%,$0.00,-484.62,Loss,Clean
4094,1/24/2024,Online,Delhi,Men,Training,Flex Trainer,Clothing,Text,M,Missing,"$6,095.99",60.19%,$0.00,2029.57,High_Profit,Needs_Review
4095,9/16/2024,Online,Kolkata,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,107.63",27.00%,$0.00,1484.61,High_Profit,Needs_Review
4096,1/9/2025,Retail,Kolkata,Women,Basketball,Air Jordan,Shoe,Numeric,10,Return,"$6,123.52",11.00%,$0.00,309.79,Return_Transaction,Needs_Review
4097,1/9/2025,Online,Mumbai,Women,Basketball,Zoom Freak,Shoe,Numeric,10,Missing,"$7,586.32",62.60%,$0.00,2155.01,High_Profit,Needs_Review
4098,3/11/2024,Retail,Mumbai,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,056.88",64.03%,$0.00,2114.03,High_Profit,Needs_Review
4099,3/2/2025,Retail,Mumbai,Men,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$7,165.28",Invalid_Check,$0.00,839.48,High_Profit,Needs_Review
4100,4/14/2025,Retail,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,123.52",6.00%,$0.00,-748.58,Loss,Needs_Review
4101,11/30/2024,Online,Delhi,Kids,Training,Metcon 7,Clothing,Text,M,Missing,"$3,730.58",60.19%,$0.00,1784.38,High_Profit,Needs_Review
4102,11/30/2024,Retail,Kolkata,Kids,Basketball,LeBron 20,Shoe,Numeric,12,Missing,"$6,129.75",62.60%,$0.00,2617,High_Profit,Needs_Review
4103,10/1/2025,Retail,Pune,Kids,Soccer,Premier III,Shoe,Numeric,10,0.00,"$5,697.14",64.03%,$0.00,1746.06,High_Profit,Clean
4104,12/15/2023,Retail,Hyderabad,Men,Basketball,LeBron 20,Shoe,Numeric,9,3.00,"$7,737.27",7.00%,"$21,586.98",180.31,Low_Profit,Clean
4105,3/30/2024,Retail,Mumbai,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,Missing,"$6,389.62",62.60%,$0.00,-737.91,Loss,Needs_Review
4107,10/7/2025,Retail,Pune,Men,Training,ZoomX Invincible,Clothing,Text,M,Return,"$5,091.20",60.19%,"-$5,091.20",1544.79,Return_Transaction,Needs_Review
4108,7/4/2025,Retail,Bangalore,Women,Running,Air Zoom,Shoe,Numeric,10,4.00,"$4,909.56",63.91%,"$19,638.24",2934.53,High_Profit,Clean
4109,5/28/2025,Retail,Hyderabad,Men,Basketball,Zoom Freak,Shoe,Numeric,0,Missing,"$5,879.06",47.00%,$0.00,2129.44,High_Profit,Needs_Review
4110,7/4/2025,Online,Hyderabad,Women,Basketball,LeBron 20,Shoe,Numeric,10,2.00,"$3,794.99",62.60%,"$7,589.98",1398.9,High_Profit,Clean
4111,8/4/2024,Retail,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,10,Missing,"$5,924.06",63.91%,$0.00,563.6,High_Profit,Needs_Review
4112,7/5/2025,Online,Bangalore,Men,Lifestyle,Air Force 1,Clothing,Text,L,4.00,"$5,505.76",65.40%,"$22,023.04",1194.93,High_Profit,Clean
4113,2/13/2024,Online,Pune,Kids,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$4,561.67",65.40%,$0.00,1720.61,High_Profit,Needs_Review
4114,3/20/2025,Online,Mumbai,Kids,Training,Metcon 7,Clothing,Text,XL,Missing,"$9,229.70",60.19%,$0.00,1178.1,High_Profit,Needs_Review
4115,3/20/2025,Retail,Mumbai,Women,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,469.59",36.00%,$0.00,-69.8,Loss,Needs_Review
4116,10/27/2024,Online,Bangalore,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,Return,"$5,732.20",66.00%,$0.00,171.8,Return_Transaction,Needs_Review
4117,10/27/2024,Retail,Bangalore,Women,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$4,052.25",63.91%,$0.00,3360.33,High_Profit,Needs_Review
4118,,Online,Delhi,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,6,Missing,"$7,023.61",62.60%,$0.00,2199.3,High_Profit,Needs_Review
4119,12/21/2024,Online,Bangalore,Kids,Training,Metcon 7,Clothing,Text,L,Missing,"$5,996.89",60.19%,$0.00,2380.63,High_Profit,Needs_Review
4120,11/28/2024,Online,Hyderabad,Women,Running,Free RN,Shoe,Numeric,10,0.00,"$2,376.12",76.00%,$0.00,1267.41,High_Profit,Clean
4121,8/29/2024,Retail,Bangalore,Men,Training,Metcon 7,Clothing,Text,M,0.00,"$5,996.89",60.19%,$0.00,-738.85,Loss,Clean
4122,6/25/2024,Retail,Kolkata,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$2,265.37",62.60%,$0.00,2946.35,High_Profit,Needs_Review
4123,2/17/2025,Online,Hyderabad,Men,Basketball,Zoom Freak,Shoe,Numeric,10,0.00,"$3,731.78",Invalid_Check,$0.00,-885.09,Loss,Needs_Review
4124,2/17/2025,Retail,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,0,Missing,"$8,050.32",62.60%,$0.00,3125.71,High_Profit,Needs_Review
4125,12/1/2025,Retail,Delhi,Women,Running,Pegasus Turbo,Shoe,Numeric,9,3.00,"$6,058.47",Invalid_Check,$0.00,2568.4,High_Profit,Needs_Review
4126,6/29/2025,Retail,Bangalore,Kids,Training,Flex Trainer,Clothing,Text,XL,Missing,"$6,095.99",60.19%,$0.00,3231.16,High_Profit,Needs_Review
4127,4/28/2025,Online,Kolkata,Men,Lifestyle,Waffle One,Clothing,Text,L,Missing,"$5,774.78",65.40%,$0.00,1865.56,High_Profit,Needs_Review
4128,4/28/2025,Retail,Kolkata,Men,Soccer,Phantom GT,Shoe,Numeric,0,2.00,"$4,272.26",83.00%,"$1,452.57",1977.91,High_Profit,Clean
4129,,Retail,Pune,Men,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$6,058.47",63.91%,$0.00,-135.15,Loss,Needs_Review
4130,,Retail,Bangalore,Men,Lifestyle,Blazer Mid,Clothing,Text,L,4.00,"$4,398.68",27.00%,"$12,844.15",3573.92,High_Profit,Clean
4131,3/5/2025,Online,Kolkata,Men,Running,Air Zoom,Shoe,Numeric,12,2.00,"$5,614.96",63.91%,"$11,229.92",671.98,High_Profit,Clean
4132,11/1/2025,Retail,Delhi,Women,Training,ZoomX Invincible,Clothing,Text,L,Missing,"$6,630.32",87.00%,$0.00,2738.44,High_Profit,Needs_Review
4133,11/1/2025,Online,Mumbai,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,Return,"$6,211.46",7.00%,$0.00,2718.34,Return_Transaction,Needs_Review
4134,8/8/2023,Retail,Delhi,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",74.00%,$0.00,776.81,High_Profit,Needs_Review
4135,3/4/2025,Retail,Pune,Kids,Running,Pegasus Turbo,Shoe,Numeric,0,Missing,"$5,349.10",63.91%,$0.00,1724.16,High_Profit,Needs_Review
4136,6/12/2024,Online,Delhi,Women,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$5,103.01",65.40%,$0.00,-134.82,Loss,Needs_Review
4137,7/5/2025,Online,Hyderabad,Men,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",35.00%,$0.00,1727.5,High_Profit,Needs_Review
4138,9/9/2024,Online,Mumbai,Men,Running,Pegasus Turbo,Shoe,Numeric,0,2.00,"$6,058.47",63.91%,$0.00,3221.72,High_Profit,Clean
4139,9/9/2024,Online,Hyderabad,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$2,566.15",65.40%,$0.00,-198.88,Loss,Clean
4140,5/28/2025,Online,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,0,4.00,"$5,235.22",51.00%,"$10,261.03",3321.49,High_Profit,Clean
4141,8/7/2024,Online,Pune,Women,Training,Flex Trainer,Clothing,Text,M,0.00,"$6,687.28",60.19%,$0.00,2636.12,High_Profit,Clean
4142,8/3/2024,Online,Kolkata,Women,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,697.14",56.00%,$0.00,2353.41,High_Profit,Needs_Review
4143,2/20/2025,Online,Pune,Women,Running,React Infinity,Shoe,Numeric,10,Missing,"$5,140.99",63.91%,$0.00,999.97,High_Profit,Needs_Review
4144,2/20/2025,Retail,Kolkata,Men,Running,Air Zoom,Shoe,Numeric,12,2.00,"$5,924.06",63.91%,$0.00,56.56,Low_Profit,Clean
4145,,Retail,Delhi,Men,Running,Air Zoom,Shoe,Numeric,10,Missing,"$2,342.93",63.91%,$0.00,2239.79,High_Profit,Needs_Review
4146,,Online,Delhi,Kids,Running,React Infinity,Shoe,Numeric,0,2.00,"$6,291.92",71.00%,$0.00,63.74,Low_Profit,Clean
4147,2/27/2025,Online,Bangalore,Women,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$3,750.77",63.91%,$0.00,-171.08,Loss,Needs_Review
4148,10/11/2024,Online,Hyderabad,Kids,Training,Metcon 7,Clothing,Text,M,Missing,"$7,986.76",60.19%,$0.00,944.54,High_Profit,Needs_Review
4149,1/19/2025,Online,Hyderabad,Kids,Training,Flex Trainer,Clothing,Text,L,Missing,"$6,952.66",60.19%,$0.00,1624.3,High_Profit,Needs_Review
4150,2/3/2025,Retail,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,6,2.00,"$6,237.40",64.03%,$0.00,21.13,Low_Profit,Clean
4151,5/9/2024,Online,Mumbai,Women,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$3,394.38",75.00%,$0.00,-401.5,Loss,Needs_Review
4152,5/9/2024,Online,Mumbai,Kids,Running,Air Zoom,Shoe,Numeric,10,Missing,"$8,333.95",63.91%,$0.00,3329.27,High_Profit,Needs_Review
4153,12/13/2024,Retail,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,8,Missing,"$5,924.06",63.91%,$0.00,3732.77,High_Profit,Needs_Review
4154,9/22/2023,Retail,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$5,597.17",62.60%,$0.00,2575.38,High_Profit,Needs_Review
4155,11/13/2024,Online,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$5,597.17",34.00%,$0.00,153.9,Low_Profit,Needs_Review
4156,3/2/2025,Retail,Delhi,Kids,Basketball,Air Jordan,Shoe,Numeric,10,1.00,"$9,700.41",Invalid_Check,"-$2,328.10",1000.57,High_Profit,Needs_Review
4157,8/20/2024,Online,Pune,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,Return,"$8,655.46",90.00%,-$865.55,3159.11,Return_Transaction,Needs_Review
4158,8/20/2024,Retail,Mumbai,Men,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,123.52",62.60%,$0.00,2599.62,High_Profit,Needs_Review
4159,5/17/2025,Online,Mumbai,Men,Basketball,Zoom Freak,Shoe,Numeric,10,0.00,"$6,389.62",48.00%,$0.00,505.51,High_Profit,Clean
4160,5/17/2025,Online,Mumbai,Kids,Lifestyle,Air Force 1,Clothing,Text,L,0.00,"$6,264.64",38.00%,$0.00,-617.86,Loss,Clean
4161,9/24/2024,Retail,Hyderabad,Men,Basketball,Air Jordan,Shoe,Numeric,10,4.00,"$6,123.52",38.00%,$0.00,587.63,High_Profit,Clean
4162,12/8/2024,Online,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$7,881.81",62.60%,$0.00,1067.59,High_Profit,Needs_Review
4163,6/29/2025,Retail,Bangalore,Kids,Running,React Infinity,Shoe,Numeric,10,4.00,"$6,599.26",85.00%,"$3,959.56",3344.47,High_Profit,Clean
4164,5/17/2025,Online,Bangalore,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$7,408.31",64.03%,"$29,633.24",1974.4,High_Profit,Clean
4165,5/17/2025,Online,Pune,Men,Soccer,Tiempo Legend,Shoe,Numeric,10,Return,"$5,732.20",64.03%,$0.00,1280.59,Return_Transaction,Needs_Review
4166,2/8/2025,Online,Bangalore,Women,Soccer,Premier III,Shoe,Numeric,10,Missing,"$9,804.64",71.00%,$0.00,635.57,High_Profit,Needs_Review
4167,10/23/2024,Retail,Pune,Kids,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,966.16",24.00%,$0.00,2671.6,High_Profit,Needs_Review
4168,10/23/2024,Retail,Bangalore,Men,Lifestyle,Blazer Mid,Clothing,Text,M,Return,"$6,107.63",Invalid_Check,$0.00,1112.91,Return_Transaction,Needs_Review
4169,5/20/2025,Online,Pune,Men,Soccer,Premier III,Shoe,Numeric,0,Missing,"$5,697.14",64.03%,$0.00,3542.88,High_Profit,Needs_Review
4170,11/30/2024,Online,Kolkata,Kids,Training,Flex Trainer,Clothing,Text,M,2.00,"$5,732.59",60.19%,"$11,465.18",3353.3,High_Profit,Clean
4171,3/28/2024,Retail,Mumbai,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$8,673.78",62.60%,$0.00,-286,Loss,Needs_Review
4172,5/30/2025,Online,Delhi,Kids,Running,Free RN,Shoe,Numeric,10,Return,"$6,045.67",63.91%,$0.00,2484,Return_Transaction,Needs_Review
4173,4/3/2025,Online,Kolkata,Kids,Basketball,LeBron 20,Shoe,Numeric,0,Missing,"$6,129.75",33.00%,$0.00,925.71,High_Profit,Needs_Review
4174,4/3/2025,Online,Mumbai,Men,Training,SuperRep Go,Clothing,Text,M,Missing,"$9,261.43",60.19%,$0.00,361.16,Low_Profit,Needs_Review
4175,1/1/2025,Online,Mumbai,Women,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$6,264.64",56.00%,$0.00,2742.28,High_Profit,Needs_Review
4176,11/21/2024,Retail,Delhi,Kids,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$5,774.78",Invalid_Check,$0.00,2083.6,High_Profit,Needs_Review
4177,11/27/2024,Retail,Hyderabad,Kids,Training,Flex Trainer,Clothing,Text,M,Missing,"$8,515.92",60.19%,$0.00,255.47,Low_Profit,Needs_Review
4178,11/27/2024,Retail,Bangalore,Men,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$4,902.19",25.00%,$0.00,608.65,High_Profit,Needs_Review
4179,4/7/2025,Retail,Bangalore,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$8,233.64",64.03%,$0.00,3007.26,High_Profit,Needs_Review
4180,3/29/2025,Online,Bangalore,Men,Training,Flex Trainer,Clothing,Text,L,Missing,"$8,711.81",60.19%,$0.00,-773.05,Loss,Needs_Review
4181,3/29/2025,Retail,Kolkata,Kids,Running,Air Zoom,Shoe,Numeric,7,Return,"$2,108.04",63.91%,"-$2,108.04",-1087.34,Return_Transaction,Needs_Review
4182,1/21/2025,Online,Bangalore,Men,Lifestyle,Dunk Low,Clothing,Text,L,4.00,"$6,079.66",Invalid_Check,$0.00,1897.69,High_Profit,Needs_Review
4183,4/3/2025,Online,Pune,Women,Running,Air Zoom,Shoe,Numeric,10,3.00,"$4,537.02",63.91%,"$13,611.06",-195,Loss,Clean
4184,3/13/2024,Retail,Hyderabad,Men,Basketball,LeBron 20,Shoe,Numeric,0,Missing,"$6,129.75",Invalid_Check,$0.00,3939.54,High_Profit,Needs_Review
4185,3/16/2025,Retail,Mumbai,Men,Training,Flex Trainer,Clothing,Text,M,2.00,"$5,649.73",41.00%,"$6,666.68",1548.1,High_Profit,Clean
4186,2/15/2025,Online,Bangalore,Women,Running,React Infinity,Shoe,Numeric,0,Missing,"$6,291.92",63.91%,$0.00,2854.02,High_Profit,Needs_Review
4187,6/26/2025,Retail,Delhi,Men,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$5,109.51",65.40%,$0.00,-1164.28,Loss,Needs_Review
4189,6/26/2025,Retail,Kolkata,Kids,Running,Free RN,Shoe,Numeric,10,Missing,"$8,331.85",63.91%,$0.00,1061.2,High_Profit,Needs_Review
4191,10/23/2024,Online,Delhi,Women,Lifestyle,Air Force 1,Clothing,Text,XL,Return,"$9,861.80",65.40%,"-$9,861.80",48.02,Return_Transaction,Needs_Review
4192,10/23/2024,Retail,Kolkata,Women,Lifestyle,Waffle One,Clothing,Text,M,4.00,"$8,888.58",65.40%,"$35,554.32",2944.03,High_Profit,Clean
4193,5/18/2025,Online,Hyderabad,Kids,Soccer,Tiempo Legend,Shoe,Numeric,9,Missing,"$4,094.79",64.03%,$0.00,2779.39,High_Profit,Needs_Review
