Order_ID,Order_Date,Sales_Channel,Region,Gender_Category,Product_Line,Product_Name,Product_Type,Size_Type,Clean_Size,Clean_units,Clean_MRP,Clean_Discount,New_Revenue ,Profit,Profit_category,Row_Check
3327,9/22/2024,Retail,Delhi,Kids,Training,Flex Trainer,Clothing,Text,M,3.00,"$6,095.99",60.19%,$0.00,-573.18,Loss,Clean
3335,3/5/2025,Retail,Hyderabad,Men,Training,SuperRep Go,Clothing,Text,L,3.00,"$6,031.14",15.00%,"$15,379.41",169.05,Low_Profit,Clean
3336,5/27/2025,Retail,Hyderabad,Women,Soccer,Premier III,Shoe,Numeric,10,4.00,"$5,697.14",64.03%,$0.00,1652.12,High_Profit,Clean
3338,9/5/2024,Online,Bangalore,Men,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",60.19%,$0.00,293.59,Low_Profit,Clean
3340,11/9/2024,Retail,Delhi,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$2,572.41",10.00%,"$9,260.68",3098.28,High_Profit,Clean
3343,10/12/2024,Retail,Pune,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,2.00,"$6,075.60",64.03%,"$12,151.20",93.8,Low_Profit,Clean
3344,5/19/2024,Retail,Delhi,Kids,Basketball,Air Jordan,Shoe,Numeric,10,4.00,"$6,123.52",23.00%,$0.00,-190.17,Loss,Clean
3346,10/18/2024,Online,Mumbai,Men,Soccer,Premier III,Shoe,Numeric,10,2.00,"$5,697.14",64.03%,$0.00,3871.51,High_Profit,Clean
3347,8/20/2024,Online,Kolkata,Women,Running,Free RN,Shoe,Numeric,0,4.00,"$5,776.74",63.91%,"$23,106.96",210.83,Low_Profit,Clean
3348,5/10/2024,Online,Hyderabad,Men,Training,Metcon 7,Clothing,Text,XL,4.00,"$5,996.89",60.19%,$0.00,-401.38,Loss,Clean
3349,1/16/2025,Retail,Hyderabad,Kids,Basketball,LeBron 20,Shoe,Numeric,0,0.00,"$4,323.86",62.60%,$0.00,-577.54,Loss,Clean
3351,7/25/2024,Retail,Delhi,Kids,Lifestyle,Dunk Low,Clothing,Text,M,4.00,"$6,079.66",65.40%,$0.00,3852.98,High_Profit,Clean
3354,9/13/2024,Online,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,XL,2.00,"$7,377.71",65.40%,"$14,755.42",2588.85,High_Profit,Clean
3360,12/29/2024,Online,Hyderabad,Kids,Running,React Infinity,Shoe,Numeric,12,4.00,"$6,291.92",63.91%,$0.00,2465.98,High_Profit,Clean
3362,7/2/2025,Online,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$9,716.03",60.19%,"$38,864.12",2961.23,High_Profit,Clean
3364,12/18/2024,Retail,Bangalore,Women,Basketball,Air Jordan,Shoe,Numeric,10,2.00,"$6,123.52",62.60%,$0.00,3436.23,High_Profit,Clean
3365,12/18/2024,Retail,Hyderabad,Women,Lifestyle,Waffle One,Clothing,Text,L,0.00,"$4,492.46",65.40%,$0.00,1018.52,High_Profit,Clean
3368,10/19/2024,Online,Kolkata,Kids,Soccer,Tiempo Legend,Shoe,Numeric,9,2.00,"$6,380.50",64.03%,"$12,761.00",2846.02,High_Profit,Clean
3373,4/8/2025,Online,Bangalore,Men,Training,ZoomX Invincible,Clothing,Text,M,0.00,"$6,630.32",85.00%,$0.00,2625.19,High_Profit,Clean
3375,4/18/2025,Retail,Kolkata,Women,Running,Free RN,Shoe,Numeric,10,4.00,"$6,045.67",21.00%,$0.00,2856.16,High_Profit,Clean
3376,2/5/2025,Online,Delhi,Kids,Soccer,Premier III,Shoe,Numeric,10,0.00,"$5,697.14",4.00%,$0.00,3152.21,High_Profit,Clean
3377,5/25/2025,Retail,Pune,Women,Basketball,Zoom Freak,Shoe,Numeric,10,1.00,"$8,069.30",62.60%,"$8,069.30",-95.96,Loss,Clean
3378,5/25/2025,Retail,Hyderabad,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,8,0.00,"$9,460.52",62.60%,$0.00,-476.54,Loss,Clean
3379,,Retail,Hyderabad,Men,Training,ZoomX Invincible,Clothing,Text,M,2.00,"$7,050.14",60.19%,"$14,100.28",-815.54,Loss,Clean
3382,4/25/2024,Online,Hyderabad,Kids,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$6,123.52",62.60%,$0.00,3852.52,High_Profit,Clean
3393,10/3/2025,Online,Bangalore,Men,Training,Flex Trainer,Clothing,Text,M,3.00,"$6,095.99",60.19%,$0.00,-1155.61,Loss,Clean
3399,,Retail,Kolkata,Kids,Training,SuperRep Go,Clothing,Text,L,2.00,"$5,642.50",60.19%,$0.00,1519.97,High_Profit,Clean
3400,11/14/2023,Online,Mumbai,Kids,Soccer,Tiempo Legend,Shoe,Numeric,10,3.00,"$2,471.71",64.03%,"$7,415.13",1190.89,High_Profit,Clean
3403,10/10/2024,Online,Delhi,Men,Training,ZoomX Invincible,Clothing,Text,L,4.00,"$6,630.32",60.19%,$0.00,2915.13,High_Profit,Clean
3406,12/29/2024,Retail,Mumbai,Kids,Soccer,Premier III,Shoe,Numeric,10,3.00,"$3,248.74",64.03%,"$9,746.22",2551.47,High_Profit,Clean
3407,3/23/2024,Online,Bangalore,Kids,Training,Metcon 7,Clothing,Text,M,3.00,"$8,387.99",60.19%,"$25,163.97",1693.41,High_Profit,Clean
3409,12/11/2024,Retail,Hyderabad,Kids,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$9,405.77",62.60%,"$28,217.31",1688.78,High_Profit,Clean
3412,,Retail,Delhi,Kids,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",15.00%,$0.00,3392.46,High_Profit,Clean
3419,3/1/2025,Online,Delhi,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,7,4.00,"$2,824.55",62.60%,"$11,298.20",1123.78,High_Profit,Clean
3422,3/13/2025,Online,Mumbai,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,4.00,"$5,732.20",64.03%,$0.00,724.11,High_Profit,Clean
3423,4/5/2025,Online,Delhi,Kids,Training,Flex Trainer,Clothing,Text,M,4.00,"$6,206.45",50.00%,"$12,412.90",678.42,High_Profit,Clean
3426,7/31/2024,Online,Bangalore,Women,Training,Metcon 7,Clothing,Text,M,4.00,"$5,996.89",6.00%,$0.00,304.12,Low_Profit,Clean
3427,7/31/2024,Retail,Bangalore,Women,Basketball,LeBron 20,Shoe,Numeric,10,0.00,"$6,129.75",62.60%,$0.00,3007.91,High_Profit,Clean
3429,2/18/2025,Online,Bangalore,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,0,3.00,"$5,597.17",60.00%,$0.00,39.86,Low_Profit,Clean
3438,4/26/2025,Retail,Delhi,Men,Training,Flex Trainer,Clothing,Text,XL,1.00,"$2,636.01",60.19%,"$2,636.01",2255.43,High_Profit,Clean
3442,12/16/2024,Online,Pune,Men,Training,Flex Trainer,Clothing,Text,M,4.00,"$4,500.96",60.19%,"$18,003.84",1905.25,High_Profit,Clean
3443,11/22/2024,Online,Bangalore,Kids,Running,Free RN,Shoe,Numeric,10,0.00,"$2,134.23",63.91%,$0.00,1647.39,High_Profit,Clean
3445,,Online,Hyderabad,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,0.00,"$5,597.17",38.00%,$0.00,1295.93,High_Profit,Clean
3446,,Online,Kolkata,Kids,Soccer,Phantom GT,Shoe,Numeric,10,1.00,"$3,642.74",64.03%,"$3,642.74",2416.87,High_Profit,Clean
3447,10/23/2024,Retail,Pune,Men,Basketball,Air Jordan,Shoe,Numeric,0,2.00,"$5,000.49",86.00%,"$1,400.14",3000.14,High_Profit,Clean
3449,10/23/2024,Online,Mumbai,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,0,2.00,"$2,557.29",62.60%,"$5,114.58",3463.32,High_Profit,Clean
3450,2/23/2024,Retail,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,1.00,"$6,630.32",60.19%,$0.00,2718.47,High_Profit,Clean
3451,10/1/2025,Retail,Hyderabad,Men,Basketball,LeBron 20,Shoe,Numeric,10,2.00,"$9,187.23",62.60%,"$18,374.46",1710.15,High_Profit,Clean
3458,4/4/2025,Online,Mumbai,Women,Running,Air Zoom,Shoe,Numeric,10,3.00,"$9,764.91",63.91%,"$29,294.73",3491.49,High_Profit,Clean
3459,4/4/2025,Retail,Delhi,Kids,Soccer,Premier III,Shoe,Numeric,10,3.00,"$2,068.95",81.00%,"$1,179.30",-182.98,Loss,Clean
3460,11/14/2023,Retail,Hyderabad,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,2.00,"$6,211.46",64.03%,$0.00,1628.31,High_Profit,Clean
3464,11/3/2024,Online,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,XL,1.00,"$6,079.66",65.40%,$0.00,2396.11,High_Profit,Clean
3465,1/15/2025,Online,Mumbai,Women,Running,Free RN,Shoe,Numeric,10,3.00,"$6,045.67",63.91%,$0.00,3069.77,High_Profit,Clean
3468,8/27/2023,Retail,Kolkata,Men,Basketball,LeBron 20,Shoe,Numeric,10,2.00,"$2,082.49",62.60%,"$4,164.98",415.57,Low_Profit,Clean
3479,8/9/2024,Retail,Delhi,Kids,Running,Air Zoom,Shoe,Numeric,10,1.00,"$6,312.01",30.00%,"$4,418.41",-1106.07,Loss,Clean
3480,1/1/2025,Retail,Hyderabad,Kids,Running,Free RN,Shoe,Numeric,0,0.00,"$6,045.67",63.91%,$0.00,2396.55,High_Profit,Clean
3481,1/1/2025,Retail,Pune,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,9,0.00,"$6,211.46",64.03%,$0.00,-970.59,Loss,Clean
3483,7/31/2023,Online,Hyderabad,Kids,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$6,237.40",64.03%,$0.00,2752.65,High_Profit,Clean
3484,1/21/2025,Online,Mumbai,Men,Lifestyle,Dunk Low,Clothing,Text,M,4.00,"$9,996.22",65.40%,"$39,984.88",520.63,High_Profit,Clean
3489,,Online,Mumbai,Kids,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",92.00%,$0.00,-1180.16,Loss,Clean
3490,,Online,Delhi,Women,Soccer,Premier III,Shoe,Numeric,0,1.00,"$3,395.24",64.03%,"$3,395.24",1266.29,High_Profit,Clean
3494,6/8/2024,Retail,Mumbai,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,2.00,"$5,597.17",62.60%,$0.00,106,Low_Profit,Clean
3498,,Retail,Mumbai,Men,Running,Pegasus Turbo,Shoe,Numeric,8,1.00,"$6,058.47",63.91%,$0.00,2741.85,High_Profit,Clean
3499,3/12/2024,Online,Bangalore,Women,Basketball,Air Jordan,Shoe,Numeric,6,1.00,"$2,825.86",23.00%,"$2,175.91",625.3,High_Profit,Clean
3500,6/7/2025,Retail,Delhi,Men,Soccer,Premier III,Shoe,Numeric,10,0.00,"$5,697.14",64.03%,$0.00,-77.97,Loss,Clean
3504,2/1/2025,Online,Delhi,Kids,Lifestyle,Waffle One,Clothing,Text,XL,0.00,"$5,774.78",95.00%,$0.00,2511.65,High_Profit,Clean
3507,10/21/2024,Online,Delhi,Men,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",60.19%,$0.00,2936.54,High_Profit,Clean
3510,5/9/2024,Retail,Hyderabad,Women,Soccer,Phantom GT,Shoe,Numeric,7,3.00,"$6,237.40",18.00%,$0.00,1669.74,High_Profit,Clean
3512,3/7/2025,Online,Mumbai,Kids,Lifestyle,Waffle One,Clothing,Text,M,3.00,"$5,774.78",65.40%,$0.00,-510.72,Loss,Clean
3513,8/5/2025,Retail,Delhi,Kids,Running,Free RN,Shoe,Numeric,12,2.00,"$9,313.98",63.91%,"$18,627.96",3301.27,High_Profit,Clean
3514,1/21/2025,Online,Mumbai,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,4.00,"$6,389.62",62.60%,$0.00,3129.5,High_Profit,Clean
3521,2/21/2025,Retail,Delhi,Men,Training,ZoomX Invincible,Clothing,Text,M,0.00,"$6,630.32",25.00%,$0.00,1586.59,High_Profit,Clean
3523,1/16/2024,Retail,Bangalore,Men,Running,React Infinity,Shoe,Numeric,10,3.00,"$6,291.92",63.91%,$0.00,904.82,High_Profit,Clean
3527,5/12/2024,Retail,Delhi,Kids,Soccer,Phantom GT,Shoe,Numeric,0,0.00,"$2,033.28",64.03%,$0.00,2003.05,High_Profit,Clean
3528,5/12/2024,Online,Delhi,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,2.00,"$6,389.62",62.60%,$0.00,2313.95,High_Profit,Clean
3534,3/27/2025,Online,Pune,Women,Running,React Infinity,Shoe,Numeric,10,0.00,"$5,403.67",63.91%,$0.00,1372.6,High_Profit,Clean
3535,,Online,Hyderabad,Kids,Running,Free RN,Shoe,Numeric,10,1.00,"$6,045.67",63.91%,$0.00,2588.88,High_Profit,Clean
3536,12/21/2024,Retail,Bangalore,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,0,3.00,"$2,610.98",62.60%,"$7,832.94",274.97,Low_Profit,Clean
3537,2/24/2025,Retail,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,12,1.00,"$6,237.40",64.03%,$0.00,1853.7,High_Profit,Clean
3538,2/24/2025,Online,Bangalore,Kids,Training,Flex Trainer,Clothing,Text,XL,0.00,"$3,362.64",60.19%,$0.00,1587.01,High_Profit,Clean
3539,11/29/2023,Online,Delhi,Men,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$6,079.66",65.40%,$0.00,1698.7,High_Profit,Clean
3540,10/24/2024,Retail,Mumbai,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,0,2.00,"$6,498.22",50.00%,"$6,498.22",-360.53,Loss,Clean
3541,3/13/2025,Online,Bangalore,Men,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,264.64",65.40%,$0.00,1472.83,High_Profit,Clean
3542,3/13/2025,Online,Kolkata,Men,Soccer,Phantom GT,Shoe,Numeric,0,4.00,"$9,577.99",93.00%,"$2,681.84",-259.93,Loss,Clean
3543,10/1/2024,Online,Mumbai,Kids,Running,Air Zoom,Shoe,Numeric,10,1.00,"$4,590.24",63.91%,"$4,590.24",3792.66,High_Profit,Clean
3545,2/4/2025,Retail,Kolkata,Kids,Lifestyle,Waffle One,Clothing,Text,L,0.00,"$5,637.46",65.40%,$0.00,-364.01,Loss,Clean
3547,12/5/2024,Online,Delhi,Kids,Soccer,Premier III,Shoe,Numeric,10,4.00,"$3,551.05",64.03%,"$14,204.20",63.47,Low_Profit,Clean
3548,12/5/2024,Retail,Hyderabad,Women,Basketball,LeBron 20,Shoe,Numeric,10,2.00,"$6,506.07",62.60%,"$13,012.14",3969.54,High_Profit,Clean
3549,7/29/2024,Online,Mumbai,Kids,Soccer,Tiempo Legend,Shoe,Numeric,10,1.00,"$2,120.44",64.03%,"$2,120.44",2996.47,High_Profit,Clean
3551,4/25/2025,Online,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,10,2.00,"$4,135.26",62.60%,"$8,270.52",1691.28,High_Profit,Clean
3553,9/16/2024,Retail,Mumbai,Women,Training,ZoomX Invincible,Clothing,Text,XL,4.00,"$6,630.32",60.19%,$0.00,1909.78,High_Profit,Clean
3554,9/16/2024,Online,Bangalore,Kids,Running,Free RN,Shoe,Numeric,10,4.00,"$2,917.45",63.91%,"$11,669.80",2872.75,High_Profit,Clean
3555,10/15/2023,Online,Bangalore,Women,Lifestyle,Air Force 1,Clothing,Text,XL,4.00,"$6,264.64",65.40%,$0.00,2564.61,High_Profit,Clean
3557,12/4/2024,Online,Kolkata,Men,Lifestyle,Air Force 1,Clothing,Text,L,4.00,"$4,733.92",65.40%,"$18,935.68",738.19,High_Profit,Clean
3559,12/14/2024,Retail,Hyderabad,Women,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$6,079.66",65.40%,$0.00,1722.38,High_Profit,Clean
3560,10/14/2024,Retail,Delhi,Kids,Training,SuperRep Go,Clothing,Text,L,4.00,"$5,642.50",60.19%,$0.00,1451.77,High_Profit,Clean
3562,3/12/2025,Online,Kolkata,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,4.00,"$5,732.20",64.03%,$0.00,86.25,Low_Profit,Clean
3563,4/4/2025,Online,Mumbai,Kids,Running,React Infinity,Shoe,Numeric,8,2.00,"$6,291.92",63.91%,$0.00,1734.72,High_Profit,Clean
3564,7/8/2025,Online,Delhi,Men,Running,Free RN,Shoe,Numeric,10,0.00,"$6,045.67",98.00%,$0.00,1591.77,High_Profit,Clean
3570,10/8/2024,Retail,Delhi,Men,Running,Air Zoom,Shoe,Numeric,10,3.00,"$5,924.06",77.00%,$0.00,-786.91,Loss,Clean
3571,8/12/2024,Online,Mumbai,Women,Basketball,Zoom Freak,Shoe,Numeric,10,2.00,"$8,688.92",62.60%,"$17,377.84",1878.22,High_Profit,Clean
3572,10/9/2024,Retail,Pune,Women,Training,SuperRep Go,Clothing,Text,M,0.00,"$8,797.69",60.19%,$0.00,-910.3,Loss,Clean
3580,5/10/2025,Online,Pune,Men,Training,Metcon 7,Clothing,Text,L,0.00,"$9,701.91",51.00%,$0.00,2393.61,High_Profit,Clean
3586,5/6/2025,Retail,Pune,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,4.00,"$6,389.62",96.00%,$0.00,2516.79,High_Profit,Clean
3587,4/16/2025,Retail,Hyderabad,Women,Training,SuperRep Go,Clothing,Text,M,0.00,"$6,145.98",60.19%,$0.00,2625.95,High_Profit,Clean
3602,6/12/2025,Online,Mumbai,Men,Soccer,Phantom GT,Shoe,Numeric,0,3.00,"$6,237.40",64.03%,$0.00,-257.35,Loss,Clean
3605,3/28/2025,Retail,Delhi,Men,Training,SuperRep Go,Clothing,Text,L,1.00,"$5,642.50",20.00%,$0.00,1448.77,High_Profit,Clean
3606,9/25/2023,Retail,Kolkata,Women,Soccer,Mercurial Superfly,Shoe,Numeric,0,0.00,"$3,034.73",64.03%,$0.00,2458.14,High_Profit,Clean
3610,11/9/2024,Retail,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,0,3.00,"$3,280.57",62.00%,"$3,739.85",427.76,Low_Profit,Clean
3614,12/12/2024,Online,Bangalore,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,0.00,"$5,597.17",62.60%,$0.00,2787.81,High_Profit,Clean
3619,11/22/2024,Retail,Pune,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$6,079.66",65.40%,$0.00,2712.79,High_Profit,Clean
3621,8/3/2023,Online,Delhi,Men,Training,Flex Trainer,Clothing,Text,M,3.00,"$6,095.99",60.19%,$0.00,2239.86,High_Profit,Clean
3623,,Online,Delhi,Kids,Soccer,Tiempo Legend,Shoe,Numeric,10,4.00,"$5,732.20",64.03%,$0.00,2157.74,High_Profit,Clean
3624,3/12/2024,Online,Kolkata,Kids,Soccer,Phantom GT,Shoe,Numeric,0,3.00,"$6,237.40",64.03%,$0.00,3366.32,High_Profit,Clean
3625,3/12/2024,Online,Mumbai,Kids,Training,SuperRep Go,Clothing,Text,L,0.00,"$4,493.02",81.00%,$0.00,14.79,Low_Profit,Clean
3628,5/17/2025,Retail,Mumbai,Men,Running,React Infinity,Shoe,Numeric,10,4.00,"$6,291.92",63.91%,$0.00,762.95,High_Profit,Clean
3629,6/25/2025,Online,Pune,Women,Running,Air Zoom,Shoe,Numeric,10,2.00,"$5,216.27",63.91%,"$10,432.54",-720.87,Loss,Clean
3631,4/26/2025,Retail,Hyderabad,Kids,Soccer,Phantom GT,Shoe,Numeric,9,2.00,"$6,237.40",64.03%,$0.00,-1069.25,Loss,Clean
3632,3/13/2025,Retail,Kolkata,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,10,4.00,"$5,597.17",62.60%,$0.00,-843.61,Loss,Clean
3633,8/9/2024,Retail,Hyderabad,Kids,Basketball,Air Jordan,Shoe,Numeric,10,1.00,"$6,123.52",66.00%,$0.00,-884.81,Loss,Clean
3634,8/30/2024,Online,Mumbai,Women,Training,Flex Trainer,Clothing,Text,L,4.00,"$4,045.21",60.19%,"$16,180.84",-113.44,Loss,Clean
3638,10/31/2024,Retail,Delhi,Women,Basketball,LeBron 20,Shoe,Numeric,0,1.00,"$6,129.75",62.60%,$0.00,1904.66,High_Profit,Clean
3643,12/12/2024,Online,Kolkata,Men,Lifestyle,Air Force 1,Clothing,Text,L,2.00,"$6,264.64",56.00%,$0.00,1353.32,High_Profit,Clean
3649,3/18/2025,Retail,Mumbai,Men,Basketball,Air Jordan,Shoe,Numeric,0,1.00,"$6,830.98",39.00%,"$4,166.90",-175.76,Loss,Clean
3650,1/13/2025,Online,Bangalore,Kids,Basketball,Air Jordan,Shoe,Numeric,10,0.00,"$6,123.52",96.00%,$0.00,2589,High_Profit,Clean
3652,3/17/2024,Retail,Bangalore,Women,Lifestyle,Waffle One,Clothing,Text,M,2.00,"$3,533.18",65.40%,"$7,066.36",-586.23,Loss,Clean
3653,10/19/2024,Online,Kolkata,Women,Running,Pegasus Turbo,Shoe,Numeric,10,0.00,"$6,058.47",63.91%,$0.00,102.77,Low_Profit,Clean
3654,10/19/2024,Retail,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,XL,4.00,"$6,348.19",65.40%,"$25,392.76",1939.74,High_Profit,Clean
3655,2/3/2025,Retail,Delhi,Men,Basketball,LeBron 20,Shoe,Numeric,10,0.00,"$9,995.55",62.60%,$0.00,1962.41,High_Profit,Clean
3657,12/23/2024,Retail,Kolkata,Women,Soccer,Phantom GT,Shoe,Numeric,10,4.00,"$6,237.40",64.03%,$0.00,2178.05,High_Profit,Clean
3673,6/10/2025,Online,Pune,Men,Training,Metcon 7,Clothing,Text,M,2.00,"$5,996.89",60.19%,$0.00,-66.97,Loss,Clean
3675,4/7/2025,Online,Delhi,Men,Soccer,Tiempo Legend,Shoe,Numeric,10,1.00,"$5,732.20",64.03%,$0.00,-798.42,Loss,Clean
3677,,Online,Hyderabad,Women,Soccer,Phantom GT,Shoe,Numeric,0,4.00,"$6,237.40",65.00%,$0.00,1129.12,High_Profit,Clean
3678,,Retail,Pune,Women,Running,Free RN,Shoe,Numeric,10,2.00,"$4,318.12",63.91%,"$8,636.24",2730.68,High_Profit,Clean
3682,1/9/2025,Online,Hyderabad,Men,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$8,837.76",64.03%,"$17,675.52",1627.87,High_Profit,Clean
3683,2/14/2025,Retail,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$3,515.86",62.60%,"$10,547.58",-511.49,Loss,Clean
3687,3/14/2025,Online,Kolkata,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$6,079.66",64.00%,$0.00,-336.38,Loss,Clean
3689,6/22/2025,Online,Mumbai,Women,Running,Air Zoom,Shoe,Numeric,10,1.00,"$4,632.00",63.91%,"$4,632.00",2397.42,High_Profit,Clean
3691,8/16/2024,Online,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,XL,4.00,"$6,107.63",65.40%,$0.00,2136.73,High_Profit,Clean
3693,9/17/2024,Retail,Delhi,Women,Lifestyle,Blazer Mid,Clothing,Text,M,3.00,"$6,107.63",65.40%,$0.00,-582.42,Loss,Clean
3694,1/7/2025,Retail,Kolkata,Kids,Lifestyle,Blazer Mid,Clothing,Text,L,1.00,"$9,799.16",65.40%,"$9,799.16",3969.15,High_Profit,Clean
3695,11/20/2024,Online,Mumbai,Men,Soccer,Premier III,Shoe,Numeric,9,2.00,"$4,694.37",64.03%,"$9,388.74",2406.47,High_Profit,Clean
3696,6/15/2025,Retail,Kolkata,Men,Soccer,Mercurial Superfly,Shoe,Numeric,9,3.00,"$2,209.45",64.03%,"$6,628.35",932.04,High_Profit,Clean
3697,2/7/2025,Online,Kolkata,Kids,Lifestyle,Air Force 1,Clothing,Text,L,0.00,"$8,915.88",65.40%,$0.00,824.23,High_Profit,Clean
3698,2/11/2024,Retail,Bangalore,Men,Running,React Infinity,Shoe,Numeric,11,0.00,"$8,561.18",63.91%,$0.00,1538.46,High_Profit,Clean
3700,9/22/2024,Online,Hyderabad,Women,Soccer,Premier III,Shoe,Numeric,8,3.00,"$2,187.91",64.03%,"$6,563.73",1951.56,High_Profit,Clean
3710,10/12/2024,Retail,Bangalore,Kids,Basketball,LeBron 20,Shoe,Numeric,0,1.00,"$6,129.75",56.00%,$0.00,2836.11,High_Profit,Clean
3711,10/12/2024,Online,Bangalore,Kids,Training,Flex Trainer,Clothing,Text,M,2.00,"$3,019.98",60.19%,"$6,039.96",1647.81,High_Profit,Clean
3713,3/22/2025,Retail,Bangalore,Men,Training,SuperRep Go,Clothing,Text,M,2.00,"$5,642.50",60.19%,$0.00,3656.45,High_Profit,Clean
3714,12/19/2023,Retail,Delhi,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,2.00,"$7,881.53",64.03%,"$15,763.06",2615.73,High_Profit,Clean
3715,5/29/2025,Retail,Delhi,Women,Running,Pegasus Turbo,Shoe,Numeric,6,2.00,"$6,577.39",63.91%,"$13,154.78",1945.9,High_Profit,Clean
3718,4/28/2025,Online,Delhi,Men,Training,Metcon 7,Clothing,Text,M,0.00,"$5,219.18",60.19%,$0.00,309.65,Low_Profit,Clean
3719,4/28/2025,Retail,Delhi,Kids,Training,SuperRep Go,Clothing,Text,XL,0.00,"$6,037.65",60.19%,$0.00,-132.13,Loss,Clean
3724,4/21/2025,Online,Bangalore,Men,Training,Flex Trainer,Clothing,Text,XL,3.00,"$6,095.99",60.19%,$0.00,2873.66,High_Profit,Clean
3725,6/10/2024,Retail,Kolkata,Women,Basketball,LeBron 20,Shoe,Numeric,10,0.00,"$3,263.64",62.60%,$0.00,3233.66,High_Profit,Clean
3727,10/19/2024,Online,Kolkata,Kids,Lifestyle,Blazer Mid,Clothing,Text,XL,0.00,"$6,486.51",65.40%,$0.00,2408.58,High_Profit,Clean
3730,11/21/2023,Online,Hyderabad,Kids,Basketball,Air Jordan,Shoe,Numeric,10,0.00,"$3,176.70",62.60%,$0.00,3349.8,High_Profit,Clean
3734,10/9/2024,Retail,Pune,Women,Training,Metcon 7,Clothing,Text,L,3.00,"$5,996.89",60.19%,$0.00,2395.74,High_Profit,Clean
3736,11/6/2025,Retail,Pune,Men,Lifestyle,Waffle One,Clothing,Text,L,4.00,"$5,774.78",65.40%,$0.00,3421.81,High_Profit,Clean
3741,12/5/2024,Online,Delhi,Kids,Training,ZoomX Invincible,Clothing,Text,XL,0.00,"$9,979.38",60.19%,$0.00,2957.86,High_Profit,Clean
3742,12/5/2024,Online,Bangalore,Kids,Lifestyle,Waffle One,Clothing,Text,M,4.00,"$9,032.90",64.00%,"$13,007.38",131.76,Low_Profit,Clean
3747,4/7/2025,Online,Pune,Kids,Running,Air Zoom,Shoe,Numeric,10,4.00,"$9,386.20",1.00%,"$37,169.35",-1121.02,Loss,Clean
3748,10/27/2024,Retail,Mumbai,Kids,Soccer,Premier III,Shoe,Numeric,10,1.00,"$5,697.14",64.03%,$0.00,795.86,High_Profit,Clean
3750,8/27/2023,Online,Pune,Men,Lifestyle,Waffle One,Clothing,Text,M,1.00,"$5,774.78",65.40%,$0.00,-929.07,Loss,Clean
3751,,Retail,Bangalore,Women,Running,Pegasus Turbo,Shoe,Numeric,9,2.00,"$6,058.47",1.00%,$0.00,552.1,High_Profit,Clean
3752,8/16/2024,Online,Delhi,Women,Soccer,Tiempo Legend,Shoe,Numeric,7,3.00,"$7,127.18",32.00%,"$14,539.45",2651.63,High_Profit,Clean
3755,11/13/2024,Online,Delhi,Men,Running,Pegasus Turbo,Shoe,Numeric,9,2.00,"$6,058.47",63.91%,$0.00,3969.03,High_Profit,Clean
